2025-11-23 22:08:07.985 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: black-clover-2404.jpg
2025-11-23 22:08:07.986 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: black-clover-2404
2025-11-23 22:08:07.992 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: solo-leveling-season-2-arise-from-the-shadow-19413.jpg
2025-11-23 22:08:07.992 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: solo-leveling-season-2-arise-from-the-shadow-19413
2025-11-23 22:08:08.035 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem one-piece-100 já em cache de memória
2025-11-23 22:08:08.036 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem naruto-shippuden-355 já em cache de memória
2025-11-23 22:08:08.038 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem bleach-806 já em cache de memória
2025-11-23 22:08:08.039 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem black-clover-2404 já em cache de memória
2025-11-23 22:08:08.041 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem solo-leveling-season-2-arise-from-the-shadow-19413 já em cache de memória
2025-11-23 22:08:08.064 | DEBUG    | app:load_anime_poster_async:91 - ✅ Imagem one-piece-100 já em cache de memória
2025-11-23 22:08:08.073 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: jujutsu-kaisen-tv-534.jpg
2025-11-23 22:08:08.073 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: jujutsu-kaisen-tv-534
2025-11-23 22:08:08.082 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: chainsaw-man-17406.jpg
2025-11-23 22:08:08.083 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: chainsaw-man-17406
2025-11-23 22:08:08.123 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: demon-slayer-kimetsu-no-yaiba-swordsmith-village-arc-18056.png
2025-11-23 22:08:08.123 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: demon-slayer-kimetsu-no-yaiba-swordsmith-village-arc-18056
2025-11-23 22:08:08.132 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: attack-on-titan-112.jpg
2025-11-23 22:08:08.132 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: attack-on-titan-112
2025-11-23 22:08:08.158 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: the-fragrant-flower-blooms-with-dignity-19789.jpg
2025-11-23 22:08:08.158 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: the-fragrant-flower-blooms-with-dignity-19789
2025-11-23 22:08:08.167 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: morita-san-wa-mukuchi-5388.jpg
2025-11-23 22:08:08.168 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: morita-san-wa-mukuchi-5388
2025-11-23 22:08:08.176 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: morita-san-wa-mukuchi-specials-6009.jpg
2025-11-23 22:08:08.177 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: morita-san-wa-mukuchi-specials-6009
2025-11-23 22:08:08.186 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: sylvanian-families-magic-tricks-and-other-adventures-11891.jpg
2025-11-23 22:08:08.186 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: sylvanian-families-magic-tricks-and-other-adventures-11891
2025-11-23 22:08:08.191 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: umi-monogatari-seeing-amamiko-island-with-kanon-7920.jpg
2025-11-23 22:08:08.191 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: umi-monogatari-seeing-amamiko-island-with-kanon-7920
2025-11-23 22:08:10.241 | INFO     | modules.anime.anime_data:get_anime_info:48 - ✅ Dados do anime campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928 obtidos com sucesso
2025-11-23 22:08:10.271 | DEBUG    | app:load_anime_poster_async:113 - 🚀 Iniciando carregamento assíncrono: campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large
2025-11-23 22:08:10.274 | DEBUG    | image_loader:run:74 - 💾 Cache MISS: campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large - C:\Users\Luke\AppData\Local\AniPlay\cache\images\campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large.jpg
2025-11-23 22:08:10.275 | DEBUG    | image_loader:run:77 - 🌐 Baixando: campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large - https://cdn.noitatnemucod.net/thumbnail/300x400/100/0e05c4d1a105058516d1f96bc78a33d5.jpg
2025-11-23 22:08:12.090 | DEBUG    | image_loader:save_to_cache:62 - 💾 Imagem salva em cache: C:\Users\Luke\AppData\Local\AniPlay\cache\images\campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large.jpg
2025-11-23 22:08:12.377 | DEBUG    | image_loader:run:86 - ✅ Imagem carregada: campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large
2025-11-23 22:08:12.377 | DEBUG    | app:on_poster_loaded:142 - ✅ Imagem campfire-cooking-in-another-world-with-my-absurd-skill-season-2-19928_large carregada com sucesso
2025-11-23 22:08:20.285 | INFO     | modules.anime.anime_data:get_anime_info:48 - ✅ Dados do anime spy-x-family-season-3-19931 obtidos com sucesso
2025-11-23 22:08:20.294 | DEBUG    | modules.cache.image_cache:load_from_cache_sync:47 - ✅ Cache síncrono válido: spy-x-family-season-3-19931_large.jpg
2025-11-23 22:08:20.294 | DEBUG    | app:load_anime_poster_async:100 - 💾 Cache SÍNCRONO encontrado: spy-x-family-season-3-19931_large
2025-11-23 22:08:35.192 | INFO     | app:closeEvent:925 - 💾 Cache final: 9.09 MB
